"filename", "language", "Markdown", "TypeScript", "JSON", "JavaScript", "YAML", "HTML", "TypeScript JSX", "Log", "JSON with Comments", "Ini", "PowerShell", "PostCSS", "MS SQL", "Dotenv", "comment", "blank", "total"
"c:\titan-automation\QuoteVaultPro\server\prepress\worker\cleanup.ts", "TypeScript", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 108
"c:\titan-automation\QuoteVaultPro\server\prepress\worker\in-process.ts", "TypeScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 63
"c:\titan-automation\QuoteVaultPro\server\prepress\worker\main.ts", "TypeScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 63
"c:\titan-automation\QuoteVaultPro\server\prepress\worker\poller.ts", "TypeScript", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 92
"c:\titan-automation\QuoteVaultPro\server\prepress\worker\processor.ts", "TypeScript", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 25, 171
"c:\titan-automation\QuoteVaultPro\server\pricingService.ts", "TypeScript", 0, 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 67, 629
"c:\titan-automation\QuoteVaultPro\server\productionHelpers.ts", "TypeScript", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 129
"c:\titan-automation\QuoteVaultPro\server\quickbooksService.ts", "TypeScript", 0, 1453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 242, 1819
"c:\titan-automation\QuoteVaultPro\server\quoteOrderPricing.ts", "TypeScript", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 165
"c:\titan-automation\QuoteVaultPro\server\replitAuth.ts", "TypeScript", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27, 193
"c:\titan-automation\QuoteVaultPro\server\routes.ts", "TypeScript", 0, 11122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 826, 1504, 13452
"c:\titan-automation\QuoteVaultPro\server\routes\attachments.routes.ts", "TypeScript", 0, 1864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287, 299, 2450
"c:\titan-automation\QuoteVaultPro\server\routes\mvpInvoicing.routes.ts", "TypeScript", 0, 1744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 275, 2123
"c:\titan-automation\QuoteVaultPro\server\routes\orders.routes.ts", "TypeScript", 0, 4833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 685, 5702
"c:\titan-automation\QuoteVaultPro\server\scripts\auditTenantColumns.ts", "TypeScript", 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 246
"c:\titan-automation\QuoteVaultPro\server\services\artworkProcessor.ts", "TypeScript", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 29, 185
"c:\titan-automation\QuoteVaultPro\server\services\assets\AssetPreviewGenerator.ts", "TypeScript", 0, 326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 58, 447
"c:\titan-automation\QuoteVaultPro\server\services\assets\AssetRepository.ts", "TypeScript", 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 38, 378
"c:\titan-automation\QuoteVaultPro\server\services\assets\enrichAssetWithUrls.ts", "TypeScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 85
"c:\titan-automation\QuoteVaultPro\server\services\chunkedUploads.ts", "TypeScript", 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 54, 385
"c:\titan-automation\QuoteVaultPro\server\services\invoicePdf.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\titan-automation\QuoteVaultPro\server\services\localStoragePath.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 65
"c:\titan-automation\QuoteVaultPro\server\services\optionTreeV2Evaluator.ts", "TypeScript", 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 49, 278
"c:\titan-automation\QuoteVaultPro\server\services\orderBillingService.ts", "TypeScript", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 131
"c:\titan-automation\QuoteVaultPro\server\services\orderStateService.ts", "TypeScript", 0, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 42, 340
"c:\titan-automation\QuoteVaultPro\server\services\orderStatusPillService.ts", "TypeScript", 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 48, 381
"c:\titan-automation\QuoteVaultPro\server\services\orderTransition.ts", "TypeScript", 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 41, 278
"c:\titan-automation\QuoteVaultPro\server\services\pdfProcessing.ts", "TypeScript", 0, 543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 62, 684
"c:\titan-automation\QuoteVaultPro\server\services\productionScheduling.ts", "TypeScript", 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 31, 267
"c:\titan-automation\QuoteVaultPro\server\services\quickbooksSyncQueueWorker.ts", "TypeScript", 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40, 368
"c:\titan-automation\QuoteVaultPro\server\services\storageTarget.ts", "TypeScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 102
"c:\titan-automation\QuoteVaultPro\server\services\tests\optionTreeV2Weight.test.ts", "TypeScript", 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29, 254
"c:\titan-automation\QuoteVaultPro\server\services\thumbnailGenerator.ts", "TypeScript", 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 55, 484
"c:\titan-automation\QuoteVaultPro\server\storage.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 26
"c:\titan-automation\QuoteVaultPro\server\storage\accounting.repo.ts", "TypeScript", 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 208
"c:\titan-automation\QuoteVaultPro\server\storage\audit.repo.ts", "TypeScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"c:\titan-automation\QuoteVaultPro\server\storage\customers.repo.ts", "TypeScript", 0, 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 84, 556
"c:\titan-automation\QuoteVaultPro\server\storage\import.repo.ts", "TypeScript", 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 129
"c:\titan-automation\QuoteVaultPro\server\storage\index.ts", "TypeScript", 0, 379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 49, 489
"c:\titan-automation\QuoteVaultPro\server\storage\inventory.repo.ts", "TypeScript", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24, 180
"c:\titan-automation\QuoteVaultPro\server\storage\jobs.repo.ts", "TypeScript", 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 204
"c:\titan-automation\QuoteVaultPro\server\storage\orders.repo.ts", "TypeScript", 0, 1071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 121, 1245
"c:\titan-automation\QuoteVaultPro\server\storage\quotes.repo.ts", "TypeScript", 0, 1089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 138, 1310
"c:\titan-automation\QuoteVaultPro\server\storage\shared.repo.ts", "TypeScript", 0, 813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 126, 971
"c:\titan-automation\QuoteVaultPro\server\supabaseStorage.ts", "TypeScript", 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 53, 325
"c:\titan-automation\QuoteVaultPro\server\taxRepo.ts", "TypeScript", 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 26, 246
"c:\titan-automation\QuoteVaultPro\server\tenantContext.ts", "TypeScript", 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 48, 392
"c:\titan-automation\QuoteVaultPro\server\tenantStorage.ts", "TypeScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 8, 140
"c:\titan-automation\QuoteVaultPro\server\tests\duplicateProductTransform.test.ts", "TypeScript", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 102
"c:\titan-automation\QuoteVaultPro\server\tests\invoicePdfLayoutSystem.test.ts", "TypeScript", 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 122
"c:\titan-automation\QuoteVaultPro\server\tests\lineItems.optionSelectionsJson.test.ts", "TypeScript", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27, 208
"c:\titan-automation\QuoteVaultPro\server\tests\multiTenant.smoke.test.ts", "TypeScript", 0, 685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 162, 958
"c:\titan-automation\QuoteVaultPro\server\tests\orderTransition.test.ts", "TypeScript", 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 44, 380
"c:\titan-automation\QuoteVaultPro\server\tests\pbv2ComponentUpsert.test.ts", "TypeScript", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 160
"c:\titan-automation\QuoteVaultPro\server\tests\pbv2InventoryReservations.test.ts", "TypeScript", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 140
"c:\titan-automation\QuoteVaultPro\server\tests\pbv2OrderRollup.contract.test.ts", "TypeScript", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 99
"c:\titan-automation\QuoteVaultPro\server\tests\pbv2OverrideConfig.test.ts", "TypeScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 53
"c:\titan-automation\QuoteVaultPro\server\tests\pbv2TreeVersionGuards.test.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\titan-automation\QuoteVaultPro\server\tests\pbv2TreeVersions.smoke.test.ts", "TypeScript", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 9
"c:\titan-automation\QuoteVaultPro\server\tests\setup.ts", "TypeScript", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 21
"c:\titan-automation\QuoteVaultPro\server\tests\test-order-transition-integration.ts", "TypeScript", 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 165
"c:\titan-automation\QuoteVaultPro\server\tests\thumbnailContract.test.ts", "TypeScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 50
"c:\titan-automation\QuoteVaultPro\server\types\intuit-oauth.d.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\titan-automation\QuoteVaultPro\server\utils\fileStorage.ts", "TypeScript", 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 29, 317
"c:\titan-automation\QuoteVaultPro\server\utils\orgKeys.ts", "TypeScript", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 25, 157
"c:\titan-automation\QuoteVaultPro\server\vite.ts", "TypeScript", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 87
"c:\titan-automation\QuoteVaultPro\server\workers\assetPreviewWorker.ts", "TypeScript", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 88
"c:\titan-automation\QuoteVaultPro\server\workers\syncProcessor.ts", "TypeScript", 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 24, 184
"c:\titan-automation\QuoteVaultPro\server\workers\thumbnailWorker.ts", "TypeScript", 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 49, 444
"c:\titan-automation\QuoteVaultPro\server\workers\workerGates.ts", "TypeScript", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 16, 134
"c:\titan-automation\QuoteVaultPro\shared\csv.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\titan-automation\QuoteVaultPro\shared\desktop.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\titan-automation\QuoteVaultPro\shared\inventoryPolicy.ts", "TypeScript", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 95
"c:\titan-automation\QuoteVaultPro\shared\inventoryPolicyPreferences.ts", "TypeScript", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 156
"c:\titan-automation\QuoteVaultPro\shared\inventoryReservationsRollups.ts", "TypeScript", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 110
"c:\titan-automation\QuoteVaultPro\shared\lineItemFlags.ts", "TypeScript", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 126
"c:\titan-automation\QuoteVaultPro\shared\lineItemOptionSummary.ts", "TypeScript", 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 36, 215
"c:\titan-automation\QuoteVaultPro\shared\optionTreeV2.ts", "TypeScript", 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 286
"c:\titan-automation\QuoteVaultPro\shared\optionTreeV2Initializer.ts", "TypeScript", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35, 187
"c:\titan-automation\QuoteVaultPro\shared\optionTreeV2Runtime.ts", "TypeScript", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 109
"c:\titan-automation\QuoteVaultPro\shared\pbv2\componentDiscounts.ts", "TypeScript", 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 40, 225
"c:\titan-automation\QuoteVaultPro\shared\pbv2\expressionSpec.ts", "TypeScript", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 86
"c:\titan-automation\QuoteVaultPro\shared\pbv2\findings.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 38
"c:\titan-automation\QuoteVaultPro\shared\pbv2\formulaValidation.ts", "TypeScript", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 57
"c:\titan-automation\QuoteVaultPro\shared\pbv2\pbv2ComponentDiff.ts", "TypeScript", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 176
"c:\titan-automation\QuoteVaultPro\shared\pbv2\pbv2EffectIndex.ts", "TypeScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 52
"c:\titan-automation\QuoteVaultPro\shared\pbv2\pbv2InputSignature.ts", "TypeScript", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 114
"c:\titan-automation\QuoteVaultPro\shared\pbv2\pbv2OrderRollup.ts", "TypeScript", 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27, 211
"c:\titan-automation\QuoteVaultPro\shared\pbv2\pricingAdapter.ts", "TypeScript", 0, 1005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 204, 1219
"c:\titan-automation\QuoteVaultPro\shared\pbv2\refContract.ts", "TypeScript", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 74
"c:\titan-automation\QuoteVaultPro\shared\pbv2\refResolver.ts", "TypeScript", 0, 395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41, 440
"c:\titan-automation\QuoteVaultPro\shared\pbv2\starterTree.ts", "TypeScript", 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 455
"c:\titan-automation\QuoteVaultPro\shared\pbv2\symbolTable.ts", "TypeScript", 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37, 237
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\bannerWeightOptionPricing.test.ts", "TypeScript", 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 204
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\childItemProposals.test.ts", "TypeScript", 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 114
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\componentDiscounts.test.ts", "TypeScript", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 132
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\formulaValidation.test.ts", "TypeScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 60
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\pricingAdapter.grommets.test.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 72
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\publishDecision.smoke.test.ts", "TypeScript", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 50
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\refResolver.test.ts", "TypeScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 63
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\symbolTable.test.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\typeChecker.test.ts", "TypeScript", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 60
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\validator\validateEvalGate.test.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\validator\validatePublish.test.ts", "TypeScript", 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 215
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\validator\validateRestore.test.ts", "TypeScript", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 63
"c:\titan-automation\QuoteVaultPro\shared\pbv2\tests\variableCatalog.test.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 36
"c:\titan-automation\QuoteVaultPro\shared\pbv2\typeChecker.ts", "TypeScript", 0, 535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 62, 608
"c:\titan-automation\QuoteVaultPro\shared\pbv2\validator\index.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\titan-automation\QuoteVaultPro\shared\pbv2\validator\types.ts", "TypeScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\titan-automation\QuoteVaultPro\shared\pbv2\validator\validateEvalGate.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 68
"c:\titan-automation\QuoteVaultPro\shared\pbv2\validator\validatePublish.ts", "TypeScript", 0, 1694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 175, 1893
"c:\titan-automation\QuoteVaultPro\shared\pbv2\validator\validateRestore.ts", "TypeScript", 0, 446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 81, 535
"c:\titan-automation\QuoteVaultPro\shared\pbv2\variableCatalog.ts", "TypeScript", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 189
"c:\titan-automation\QuoteVaultPro\shared\pricingProfiles.ts", "TypeScript", 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 40, 468
"c:\titan-automation\QuoteVaultPro\shared\productOptionUi.ts", "TypeScript", 0, 524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 65, 650
"c:\titan-automation\QuoteVaultPro\shared\quickBooksPreferences.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\titan-automation\QuoteVaultPro\shared\quoteWorkflow.ts", "TypeScript", 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 44, 336
"c:\titan-automation\QuoteVaultPro\shared\rollups\invoicePaymentRollup.ts", "TypeScript", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 105
"c:\titan-automation\QuoteVaultPro\shared\schema.ts", "TypeScript", 0, 3314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287, 366, 3967
"c:\titan-automation\QuoteVaultPro\shared\tests\inventoryPolicyGate.test.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 68
"c:\titan-automation\QuoteVaultPro\shared\tests\inventoryPolicyPreferences.test.ts", "TypeScript", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 93
"c:\titan-automation\QuoteVaultPro\shared\tests\invoicePaymentRollup.test.ts", "TypeScript", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 108
"c:\titan-automation\QuoteVaultPro\shared\tests\manualInventoryReservationsRollups.test.ts", "TypeScript", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 69
"c:\titan-automation\QuoteVaultPro\shared\tests\optionTreeV2Initializer.test.ts", "TypeScript", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 96
"c:\titan-automation\QuoteVaultPro\shared\tests\pbv2ComponentDiff.test.ts", "TypeScript", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 161
"c:\titan-automation\QuoteVaultPro\shared\tests\pbv2InputSignature.test.ts", "TypeScript", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"c:\titan-automation\QuoteVaultPro\shared\tests\pbv2OrderRollup.test.ts", "TypeScript", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 86
"c:\titan-automation\QuoteVaultPro\shared\tests\productOptionUi.grouping.test.ts", "TypeScript", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 97
"c:\titan-automation\QuoteVaultPro\shared\tests\uomConversions.test.ts", "TypeScript", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 70
"c:\titan-automation\QuoteVaultPro\shared\timelineEvents.ts", "TypeScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\titan-automation\QuoteVaultPro\shared\uomConversions.ts", "TypeScript", 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 124
"c:\titan-automation\QuoteVaultPro\sync-users-customers.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 41
"c:\titan-automation\QuoteVaultPro\tailwind.config.ts", "TypeScript", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 169
"c:\titan-automation\QuoteVaultPro\test-approval-requester-tracking.ts", "TypeScript", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28, 180
"c:\titan-automation\QuoteVaultPro\test-approvals-api-full.ts", "TypeScript", 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 27, 191
"c:\titan-automation\QuoteVaultPro\test-db.js", "JavaScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30
"c:\titan-automation\QuoteVaultPro\test-formula-templates.js", "JavaScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\titan-automation\QuoteVaultPro\test-nesting-24x36.js", "JavaScript", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 111
"c:\titan-automation\QuoteVaultPro\test-orders-schema.ts", "TypeScript", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 71
"c:\titan-automation\QuoteVaultPro\test-pending-approval-transition.ts", "TypeScript", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 118
"c:\titan-automation\QuoteVaultPro\test-production-api.ts", "TypeScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 44
"c:\titan-automation\QuoteVaultPro\test-server.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35
"c:\titan-automation\QuoteVaultPro\test-tenant-isolation.ts", "TypeScript", 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 44, 299
"c:\titan-automation\QuoteVaultPro\test-titanos-phase2.ts", "TypeScript", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 33, 214
"c:\titan-automation\QuoteVaultPro\test-tsx.ts", "TypeScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\titan-automation\QuoteVaultPro\tests\csv.test.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
